Instrument,Cost of Operating Revenue,Date
5055423939,2230270.46312593,2016-12-31T00:00:00Z
5055423939,1934627.95405302,2017-12-31T00:00:00Z
5055423939,2958008.11622219,2018-12-31T00:00:00Z
5055423939,1909898.27426633,2019-12-31T00:00:00Z
5055423939,,2020-12-31T00:00:00Z
5055423949,,2011-12-31T00:00:00Z
5055423949,,2012-12-31T00:00:00Z
5055423949,,2013-12-31T00:00:00Z
5055423949,884335.551692932,2014-12-31T00:00:00Z
5055423949,573268.255022944,2015-12-31T00:00:00Z
5055423949,1226207.80138413,2016-12-31T00:00:00Z
5055423949,777968.699645485,2017-12-31T00:00:00Z
5055423949,694584.036936054,2018-12-31T00:00:00Z
5055423949,,2019-12-31T00:00:00Z
5055423949,,2020-12-31T00:00:00Z
5055424008,8738983.80833555,2013-12-31T00:00:00Z
5055424008,9749815.37418117,2014-12-31T00:00:00Z
5055424008,4669053.65642386,2015-12-31T00:00:00Z
5055424008,5702718.38896222,2016-12-31T00:00:00Z
5055424008,6485938.6125332,2017-12-31T00:00:00Z
5055424008,7120962.12371552,2018-12-31T00:00:00Z
5055424008,5350695.29627552,2019-12-31T00:00:00Z
5055424008,6019988.06420231,2020-12-31T00:00:00Z
5055424632,894524.215271752,2013-12-31T00:00:00Z
5055424632,604359.62738986,2014-12-31T00:00:00Z
5055424632,1405451.89929411,2015-12-31T00:00:00Z
5055424632,3173672.2471435,2016-12-31T00:00:00Z
5055424632,1981494.99744699,2017-12-31T00:00:00Z
5055424632,2517498.19761295,2018-12-31T00:00:00Z
5055424632,5574204.921011,2019-12-31T00:00:00Z
5055424632,3294664.10302983,2020-12-31T00:00:00Z
5055424740,2723427.68510954,2013-12-31T00:00:00Z
5055424740,5536647.25803432,2014-12-31T00:00:00Z
5055424740,476066.222189479,2015-12-31T00:00:00Z
5055424740,639382.335934093,2016-12-31T00:00:00Z
5055424740,736914.622874032,2017-12-31T00:00:00Z
5055424740,347783.93350835,2018-12-31T00:00:00Z
5055424740,6824.72136596865,2019-12-31T00:00:00Z
5055424740,,2020-12-31T00:00:00Z
5055425099,1761967.44230508,2013-12-31T00:00:00Z
5055425099,1567960.67669674,2014-12-31T00:00:00Z
5055425099,1224472.15529727,2015-12-31T00:00:00Z
5055425099,1165904.4533911,2016-12-31T00:00:00Z
5055425099,1317847.9747108,2017-12-31T00:00:00Z
5055425113,,2010-12-31T00:00:00Z
5055425113,,2011-12-31T00:00:00Z
5055425113,,2012-12-31T00:00:00Z
5055425113,,2013-12-31T00:00:00Z
5055425113,3750467.71140039,2014-12-31T00:00:00Z
5055425113,2857143.12878521,2015-12-31T00:00:00Z
5055425113,2633206.47017032,2016-12-31T00:00:00Z
5055425113,2933731.59229637,2017-12-31T00:00:00Z
5055425113,2947063.006575,2018-12-31T00:00:00Z
5055425113,3003901.1092311,2019-12-31T00:00:00Z
5055425113,3173500.6708174,2020-12-31T00:00:00Z
5055425387,35294395.8453158,2020-12-31T00:00:00Z
5055427539,,
5055431952,0.0,2015-12-31T00:00:00Z
5055431952,0.0,2016-12-31T00:00:00Z
5055431952,129664497.530261,2020-12-31T00:00:00Z
5055431952,129664497.530261,2020-12-31T00:00:00Z
5055436085,,2010-12-31T00:00:00Z
5055436085,,2011-12-31T00:00:00Z
5055436085,,2012-12-31T00:00:00Z
5055436085,,2013-12-31T00:00:00Z
5055436085,1185321.60789368,2014-12-31T00:00:00Z
5055436085,891474.398314084,2015-12-31T00:00:00Z
5055436085,974745.223784706,2016-12-31T00:00:00Z
5055436085,921597.416609923,2017-12-31T00:00:00Z
5055436085,,2018-12-31T00:00:00Z
5055436085,,2018-12-31T00:00:00Z
5055436085,,2018-12-31T00:00:00Z
5055436085,993715267.064829,2019-10-31T00:00:00Z
5055437185,2528751.14701822,2013-12-31T00:00:00Z
5055437185,2524558.34870439,2014-12-31T00:00:00Z
5055437185,1947023.83926266,2015-12-31T00:00:00Z
5055437185,2673368.97664,2016-12-31T00:00:00Z
5055437185,2697216.51284313,2017-12-31T00:00:00Z
5055437185,3114683.05656506,2018-12-31T00:00:00Z
5055437185,2813491.38312058,2019-12-31T00:00:00Z
5055437185,2985036.07159261,2020-12-31T00:00:00Z
5055437187,2093752.12839597,2013-12-31T00:00:00Z
5055437187,2487472.28255168,2014-12-31T00:00:00Z
5055437187,1314464.8301968,2015-12-31T00:00:00Z
5055437187,1394842.65792593,2016-12-31T00:00:00Z
5055437187,1110639.93531269,2017-12-31T00:00:00Z
5055437187,1874934.17619105,2018-12-31T00:00:00Z
5055437187,1405096.38389685,2019-12-31T00:00:00Z
5055437187,,2020-12-31T00:00:00Z
5055437766,1923772.08901265,2013-12-31T00:00:00Z
5055437766,1317271.60291769,2014-12-31T00:00:00Z
5055437766,953872.634225081,2015-12-31T00:00:00Z
5055440631,6403205.9926012,2013-12-31T00:00:00Z
5055440631,5378912.10113588,2014-12-31T00:00:00Z
5055440631,3401325.35352295,2015-12-31T00:00:00Z
5055440631,3330627.79913329,2016-12-31T00:00:00Z
5055440631,3815607.07031916,2017-12-31T00:00:00Z
5055440631,5016180.64493355,2018-12-31T00:00:00Z
5055440631,5186788.23813618,2019-12-31T00:00:00Z
5055440631,3755853.08268347,2020-12-31T00:00:00Z
5055440875,2352980.20448958,2013-12-31T00:00:00Z
5055440875,8672568.61142779,2014-12-31T00:00:00Z
5055440875,5527961.6447605,2015-12-31T00:00:00Z
5055440875,5724050.9962562,2016-12-31T00:00:00Z
5055440875,6148665.44495651,2017-12-31T00:00:00Z
5055440875,4804780.15635475,2018-12-31T00:00:00Z
5055440875,3794658.82483467,2019-12-31T00:00:00Z
5055440875,8063661.061229,2020-12-31T00:00:00Z
5055455505,485123.189480487,2012-12-31T00:00:00Z
5055455505,1704399.05221333,2013-12-31T00:00:00Z
5055455505,12824457.1762064,2014-12-31T00:00:00Z
5055455505,4804842.05738207,2016-12-31T00:00:00Z
5055455505,5639425.34813065,2017-12-31T00:00:00Z
5055455505,7103991.05482438,2018-12-31T00:00:00Z
5055455505,7583402.89115217,2019-12-31T00:00:00Z
5055455505,7318335.30040115,2020-12-31T00:00:00Z
5055455967,106082021.833056,2013-12-31T00:00:00Z
5055455967,106148120.544683,2014-12-31T00:00:00Z
5055455967,96139771.2316818,2015-12-31T00:00:00Z
5055455967,112675494.782645,2016-12-31T00:00:00Z
5055455967,126143071.156995,2017-12-31T00:00:00Z
5055455967,136852854.856776,2018-12-31T00:00:00Z
5055455967,130364067.030157,2020-12-31T00:00:00Z
5055455967,130364067.030157,2020-12-31T00:00:00Z
5055456023,3372349.47874728,2013-12-31T00:00:00Z
5055456023,4455898.80663133,2014-12-31T00:00:00Z
5055456023,1132863.58982635,2015-12-31T00:00:00Z
5055456023,183293.575520342,2016-12-31T00:00:00Z
5055456023,10536.0020032935,2017-12-31T00:00:00Z
5055456023,6640.85304436029,2018-12-31T00:00:00Z
5055456023,4436.06888787962,2019-12-31T00:00:00Z
5055456023,,2020-12-31T00:00:00Z
5055461077,,
5055462519,3874284.52490224,2013-12-31T00:00:00Z
5055462519,5577075.84517075,2014-12-31T00:00:00Z
5055462519,4071547.04282991,2015-12-31T00:00:00Z
5055462519,3805784.81187685,2016-12-31T00:00:00Z
5055462519,4215369.6290878,2017-12-31T00:00:00Z
5055462519,4580466.89796747,2018-12-31T00:00:00Z
5055462519,4657076.11478091,2019-12-31T00:00:00Z
5055462519,4674284.69780777,2020-12-31T00:00:00Z
5055466431,,2010-12-31T00:00:00Z
5055466431,,2011-12-31T00:00:00Z
5055466431,,2012-12-31T00:00:00Z
5055466431,,2013-12-31T00:00:00Z
5055466431,906300.689585953,2014-12-31T00:00:00Z
5055466431,89495.4778006331,2015-12-31T00:00:00Z
5055466431,1787.64865592011,2016-12-31T00:00:00Z
5055466777,2590747.87480933,2013-12-31T00:00:00Z
5055466777,3415260.60703298,2014-12-31T00:00:00Z
5055466777,2563051.04479035,2015-12-31T00:00:00Z
5055466777,2817930.1646154,2016-12-31T00:00:00Z
5055466777,3270035.93210265,2017-12-31T00:00:00Z
5055466777,3906666.27148506,2018-12-31T00:00:00Z
5055466777,3674884.96486192,2019-12-31T00:00:00Z
5055466777,3982607.8862782,2020-12-31T00:00:00Z
5055466823,344.181049649157,2012-12-31T00:00:00Z
5055466823,3674157.72502708,2013-12-31T00:00:00Z
5055466823,,2014-12-31T00:00:00Z
5055466823,,2015-12-31T00:00:00Z
5055466823,417475.549445877,2016-12-31T00:00:00Z
5055466844,11732443.6204405,2012-12-31T00:00:00Z
5055466844,18524247.5584865,2013-12-31T00:00:00Z
5055466844,16443929.8985782,2014-12-31T00:00:00Z
5055466844,19325802.6353984,2015-12-31T00:00:00Z
5055466844,18325305.5484141,2016-12-31T00:00:00Z
5055466844,12754012.0801937,2017-12-31T00:00:00Z
5055466844,24878603.1643349,2018-12-31T00:00:00Z
5055466844,5262770.13601063,2019-12-31T00:00:00Z
5055466984,518399776.041881,2013-12-31T00:00:00Z
5055466984,367230047.06811,2014-12-31T00:00:00Z
5055466984,304351621.831228,2015-12-31T00:00:00Z
5055466984,221494197.17843,2016-12-31T00:00:00Z
5055466984,253492453.99163,2017-12-31T00:00:00Z
5055466984,251374242.628009,2018-12-31T00:00:00Z
5055466984,241109443.684745,2019-12-31T00:00:00Z
5055466984,256625216.00543,2020-12-31T00:00:00Z
5056404707,58536976.5296781,2020-12-31T00:00:00Z
5056404707,58536976.5296781,2020-12-31T00:00:00Z
5056410985,,
5056411503,0.0,2013-12-31T00:00:00Z
5056411503,0.0,2014-12-31T00:00:00Z
5056411503,0.0,2015-12-31T00:00:00Z
5056411503,44749516.5338717,2020-12-31T00:00:00Z
5056411503,44749516.5338717,2020-12-31T00:00:00Z
5056415353,1422322.26240606,2014-12-31T00:00:00Z
5056415353,1186063.67940784,2015-12-31T00:00:00Z
5056415353,1860108.01477341,2016-12-31T00:00:00Z
5056415353,1500229.80249195,2017-12-31T00:00:00Z
5056415353,1465783.84140241,2018-12-31T00:00:00Z
5056415353,1449343.32741954,2019-12-31T00:00:00Z
5056415353,1455027.76605804,2020-12-31T00:00:00Z
5056420988,0.0,2016-12-31T00:00:00Z
5056420988,0.0,2017-12-31T00:00:00Z
5056420988,0.0,2018-12-31T00:00:00Z
5056420988,0.0,2019-12-31T00:00:00Z
5056420988,0.0,2020-12-31T00:00:00Z
5056439630,1587707.18203156,2012-12-31T00:00:00Z
5056439630,1924283.05105488,2013-12-31T00:00:00Z
5056439630,3212640.16835316,2014-12-31T00:00:00Z
5056439630,1355633.56407275,2016-12-31T00:00:00Z
5056439630,1250635.54813807,2017-12-31T00:00:00Z
5056439630,1424462.97801528,2018-12-31T00:00:00Z
5056439630,,2019-12-31T00:00:00Z
5056439630,,2020-12-31T00:00:00Z
5057086386,3517803.34010334,2013-12-31T00:00:00Z
5057086386,4044609.5579678,2014-12-31T00:00:00Z
5057086386,3080633.22473735,2015-12-31T00:00:00Z
5057086386,2936630.0353685,2016-12-31T00:00:00Z
5057086386,3221715.64705306,2017-12-31T00:00:00Z
5057086386,3105459.649559,2018-12-31T00:00:00Z
5057086386,3637348.99734909,2019-12-31T00:00:00Z
5057086386,3789343.67926331,2020-12-31T00:00:00Z
5057211772,3416632.85574093,2013-12-31T00:00:00Z
5057211772,3233650.30025083,2014-12-31T00:00:00Z
5057211772,2435519.98892445,2015-12-31T00:00:00Z
5057211772,1869880.49409244,2016-12-31T00:00:00Z
5057211772,1796206.68635458,2017-12-31T00:00:00Z
5057211772,1121443.31317632,2018-12-31T00:00:00Z
5057211811,0.0,2012-12-31T00:00:00Z
5057211811,0.0,2013-12-31T00:00:00Z
5057211811,5252532.97441807,2014-12-31T00:00:00Z
5057211811,5189544.04813608,2016-12-31T00:00:00Z
5057211811,4930485.62712744,2017-12-31T00:00:00Z
5057211811,5185645.37632482,2018-12-31T00:00:00Z
5057211811,4573700.76875999,2019-12-31T00:00:00Z
5057527347,,
5057529312,2889052.30359583,2014-12-31T00:00:00Z
5057529312,1980211.74561373,2015-12-31T00:00:00Z
5057529312,1870238.02382362,2016-12-31T00:00:00Z
5057529312,2181679.03550956,2017-12-31T00:00:00Z
5057529312,2397470.92777414,2018-12-31T00:00:00Z
5057529312,2304480.91457541,2019-12-31T00:00:00Z
5057529312,,2020-12-31T00:00:00Z
5057737079,5230037.14363094,2013-12-31T00:00:00Z
5057737079,9719255.18233001,2014-12-31T00:00:00Z
5057737079,10363700.628588,2015-12-31T00:00:00Z
5057737079,9593476.10028381,2016-12-31T00:00:00Z
5057737079,6719183.89826128,2017-12-31T00:00:00Z
5057737079,9104363.56629779,2018-12-31T00:00:00Z
5057737079,14662231.3826471,2019-12-31T00:00:00Z
5057737079,13321258.0924609,2020-12-31T00:00:00Z
5057737283,6046938.79488233,2014-12-31T00:00:00Z
5057737283,2730855.06566654,2015-12-31T00:00:00Z
5057737283,1699577.16547178,2016-12-31T00:00:00Z
5057737283,1194080.22703993,2017-12-31T00:00:00Z
5057737283,1437006.81154352,2018-12-31T00:00:00Z
5057737283,1154856.600478,2019-12-31T00:00:00Z
5057737283,1230299.46353024,2020-12-31T00:00:00Z
5057757014,16055114.6897047,2020-12-31T00:00:00Z
5057757014,16055114.6897047,2020-12-31T00:00:00Z
5057757046,542652296.043289,2020-12-31T00:00:00Z
5057757046,542652296.043289,2020-12-31T00:00:00Z
5057757048,0.0,2016-12-31T00:00:00Z
5057757048,0.0,2017-12-31T00:00:00Z
5057757048,0.0,2018-12-31T00:00:00Z
5057757048,0.0,2019-12-31T00:00:00Z
5057757048,0.0,2020-12-31T00:00:00Z
5057757072,0.0,2017-12-31T00:00:00Z
5057757072,0.0,2018-12-31T00:00:00Z
5057757072,0.0,2019-12-31T00:00:00Z
5057757072,0.0,2020-12-31T00:00:00Z
5057757075,5638259.25796263,2020-12-31T00:00:00Z
5057757075,5638259.25796263,2020-12-31T00:00:00Z
5057757104,43690509.7394728,2020-12-31T00:00:00Z
5057757104,43690509.7394728,2020-12-31T00:00:00Z
5057757104,11526.216525494,2021-12-31T00:00:00Z
5057758671,1871633.72223915,2020-12-31T00:00:00Z
5057776647,0.0,2015-12-31T00:00:00Z
5057776647,34791503.6068637,2020-12-31T00:00:00Z
5057776647,34791503.6068637,2020-12-31T00:00:00Z
5058542510,0.0,2014-12-31T00:00:00Z
5058542510,964935.269675437,2015-12-31T00:00:00Z
5058542510,11696108.449377,2016-12-31T00:00:00Z
5058542510,70636990.5342185,2017-12-31T00:00:00Z
5058542510,86247586.9985889,2018-12-31T00:00:00Z
5058542510,86322033.2160301,2019-12-31T00:00:00Z
5058542510,87163650.5750292,2020-12-31T00:00:00Z
5058542559,0.0,2013-12-31T00:00:00Z
5058542559,4297.52697906933,2014-12-31T00:00:00Z
5058542559,0.0,2015-12-31T00:00:00Z
5058542570,0.0,2014-12-31T00:00:00Z
5058542570,0.0,2015-12-31T00:00:00Z
5058542570,0.0,2016-12-31T00:00:00Z
5058542570,0.0,2017-12-31T00:00:00Z
5058542570,0.0,2018-12-31T00:00:00Z
5058542570,0.0,2019-12-31T00:00:00Z
5058542570,0.0,2020-12-31T00:00:00Z
5058542682,,
5058542684,19895.9582364321,2014-12-31T00:00:00Z
5058542684,-15537.4093403877,2015-12-31T00:00:00Z
5058542684,0.0,2016-12-31T00:00:00Z
5058542684,0.0,2017-12-31T00:00:00Z
5058542684,737.872560484477,2018-12-31T00:00:00Z
5058542684,114769.064304373,2019-12-31T00:00:00Z
5058542742,0.0,2014-12-31T00:00:00Z
5058542742,0.0,2015-12-31T00:00:00Z
5058542742,33633060.1656351,2016-12-31T00:00:00Z
5058542742,41026344.0765257,2017-12-31T00:00:00Z
5058542742,45972903.9234651,2018-12-31T00:00:00Z
5058542742,41507386.6210408,2019-12-31T00:00:00Z
5058542742,33327623.2308817,2020-12-31T00:00:00Z
5058542847,261028.476918513,2015-12-31T00:00:00Z
5058542847,3263650.56282482,2016-12-31T00:00:00Z
5058542847,5016105.78133811,2017-12-31T00:00:00Z
5058542847,8091879.43455301,2018-12-31T00:00:00Z
5058542847,11279444.4922486,2019-12-31T00:00:00Z
5058542847,13460980.0081284,2020-12-31T00:00:00Z
5058542888,7557439.94419225,2014-12-31T00:00:00Z
5058542888,6908677.98838471,2015-12-31T00:00:00Z
5058542888,5285242.83951634,2016-12-31T00:00:00Z
5058542888,4968391.01364503,2017-12-31T00:00:00Z
5058542888,5729334.4746418,2018-12-31T00:00:00Z
5058542888,6218458.61795844,2019-12-31T00:00:00Z
5058542888,6952285.21294248,2020-12-31T00:00:00Z
5058542904,5774125.41554437,2014-12-31T00:00:00Z
5058542904,4750593.98064222,2015-12-31T00:00:00Z
5058542904,2910530.36499206,2016-12-31T00:00:00Z
5058542904,2866640.26919494,2017-12-31T00:00:00Z
5058542904,2220627.47077803,2018-12-31T00:00:00Z
5058542904,5265158.78848871,2019-12-31T00:00:00Z
5058542904,4866908.95711732,2020-12-31T00:00:00Z
5058542940,2584087.0557478,2014-12-31T00:00:00Z
5058542940,4725236.92859871,2015-12-31T00:00:00Z
5058542940,4106586.49237968,2016-12-31T00:00:00Z
5058542940,3518540.25521481,2017-12-31T00:00:00Z
5058542940,5736467.24272648,2018-12-31T00:00:00Z
5058542940,2788012.42335429,2019-12-31T00:00:00Z
5058542940,1565312.08727956,2020-12-31T00:00:00Z
5058542982,0.0,2014-12-31T00:00:00Z
5058542982,0.0,2015-12-31T00:00:00Z
5058542982,0.0,2017-12-31T00:00:00Z
5058542982,0.0,2017-12-31T00:00:00Z
5058542982,0.0,2018-12-31T00:00:00Z
5058542982,0.0,2019-12-31T00:00:00Z
5058542982,0.0,2020-12-31T00:00:00Z
5058542993,4278267.69149646,2014-12-31T00:00:00Z
5058542993,4483847.73708644,2015-12-31T00:00:00Z
5058542993,3289035.17373888,2016-12-31T00:00:00Z
5058542993,3534889.22384061,2017-12-31T00:00:00Z
5058542993,3400485.69499271,2018-12-31T00:00:00Z
5058542993,3027105.1618754,2019-12-31T00:00:00Z
5058543030,130358.318365103,2014-12-31T00:00:00Z
5058543030,3366148.65877631,2015-12-31T00:00:00Z
5058543030,2032437.3452041,2016-12-31T00:00:00Z
5058543030,1466684.14094123,2017-12-31T00:00:00Z
5058543030,2389477.3083689,2018-12-31T00:00:00Z
5058543030,1073073.68944247,2019-12-31T00:00:00Z
5058543030,755671.582064303,2020-12-31T00:00:00Z
5058543156,2626070.77707497,2015-12-31T00:00:00Z
5058543156,3683152.11408074,2016-12-31T00:00:00Z
5058543156,4257271.43015837,2017-12-31T00:00:00Z
5058543156,2883360.00885317,2018-12-31T00:00:00Z
5058543156,1706862.81362876,2019-12-31T00:00:00Z
5058543156,122869.959426687,2020-12-31T00:00:00Z
5058543165,3566146.19180578,2015-12-31T00:00:00Z
5058543165,5745860.30985842,2016-12-31T00:00:00Z
5058543165,6107126.95429984,2017-12-31T00:00:00Z
5058543165,6499181.51274727,2018-12-31T00:00:00Z
5058543165,7927368.84799699,2019-12-31T00:00:00Z
5058543165,6125152.80378106,2020-12-31T00:00:00Z
5058543184,10346050.1315774,2015-12-31T00:00:00Z
5058543184,11565610.0974949,2016-12-31T00:00:00Z
5058543184,12078375.8137986,2017-12-31T00:00:00Z
5058543184,10632620.6178212,2018-12-31T00:00:00Z
5058543184,8586864.42266176,2019-12-31T00:00:00Z
5058543184,8436323.94164293,2020-12-31T00:00:00Z
5058543188,1977817.41636724,2014-12-31T00:00:00Z
5058543188,4346994.23561631,2015-12-31T00:00:00Z
5058543188,3343975.57576416,2016-12-31T00:00:00Z
5058543188,3354687.2585429,2017-12-31T00:00:00Z
5058543188,3453612.51934759,2018-12-31T00:00:00Z
5058543188,4310380.2693897,2019-12-31T00:00:00Z
5058543188,4818912.87921627,2020-12-31T00:00:00Z
5058543216,9550.05995348739,2014-12-31T00:00:00Z
5058543216,7580391.26898835,2015-12-31T00:00:00Z
5058543216,6209338.01804997,2016-12-31T00:00:00Z
5058543216,6290477.60985141,2017-12-31T00:00:00Z
5058543216,6903535.67589276,2018-12-31T00:00:00Z
5058543216,4435727.65181132,2019-12-31T00:00:00Z
5058543216,2359913.82141916,2020-12-31T00:00:00Z
5058543239,5752637.78064902,2014-12-31T00:00:00Z
5058543239,5483213.90586018,2015-12-31T00:00:00Z
5058543239,5128168.11094949,2016-12-31T00:00:00Z
5058543239,4262599.98289567,2017-12-31T00:00:00Z
5058543239,3619264.90917636,2018-12-31T00:00:00Z
5058543239,3573879.08864558,2019-12-31T00:00:00Z
5058543239,3569095.01067294,2020-12-31T00:00:00Z
5058543549,8240821.95063759,2016-12-31T00:00:00Z
5058543549,36595289.1650486,2017-12-31T00:00:00Z
5058543549,46994119.5471757,2018-12-31T00:00:00Z
5058543549,55704058.2611727,2019-12-31T00:00:00Z
5058543549,42251800.6399011,2020-12-31T00:00:00Z
5058543553,34803.7969224684,2015-12-31T00:00:00Z
5058543553,8621710.29092563,2016-12-31T00:00:00Z
5058543553,10088282.4698891,2017-12-31T00:00:00Z
5058543553,11660108.1582959,2018-12-31T00:00:00Z
5058543553,9424371.47962221,2019-12-31T00:00:00Z
5058543553,9626946.64744163,2020-12-31T00:00:00Z
5058543555,7352360.56864529,2016-12-31T00:00:00Z
5058543555,9097777.17810826,2017-12-31T00:00:00Z
5058543555,8746495.37446282,2018-12-31T00:00:00Z
5058543555,10544876.9825582,2019-12-31T00:00:00Z
5058543555,10898522.7379668,2020-12-31T00:00:00Z
5058543562,0.0,2015-12-31T00:00:00Z
5058543562,0.0,2016-12-31T00:00:00Z
5058543684,,
5058543846,,
5058591271,0.0,2014-12-31T00:00:00Z
5058591271,0.0,2015-12-31T00:00:00Z
5058591271,0.0,2016-12-31T00:00:00Z
5058591271,0.0,2017-12-31T00:00:00Z
5058607845,,
5058621410,0.0,2014-12-31T00:00:00Z
5058621410,0.0,2015-12-31T00:00:00Z
5058621410,0.0,2016-12-31T00:00:00Z
5058621410,0.0,2017-12-31T00:00:00Z
5058621432,1275728.84212002,2014-12-31T00:00:00Z
5058621432,2589651.0895811,2015-12-31T00:00:00Z
5058621432,9785231.2127755,2016-12-31T00:00:00Z
5058621432,11285632.4906542,2017-12-31T00:00:00Z
5058621432,12423068.3858368,2018-12-31T00:00:00Z
5058621432,12967539.3221209,2019-12-31T00:00:00Z
5058621432,15422526.3829688,2020-12-31T00:00:00Z
5058621594,1427733.96304637,2014-12-31T00:00:00Z
5058621594,1886241.49392307,2015-12-31T00:00:00Z
5058621594,4620356.71609112,2016-12-31T00:00:00Z
5058621594,2417951.9080202,2017-12-31T00:00:00Z
5058621594,1002399.87341816,2018-12-31T00:00:00Z
5058621594,1208430.66320085,2019-12-31T00:00:00Z
5058621594,844837.629009364,2020-12-31T00:00:00Z
5058621695,246709.882131758,2014-12-31T00:00:00Z
5058621695,193906.868568038,2015-12-31T00:00:00Z
5058621695,2711991.71731108,2020-12-31T00:00:00Z
5058621695,2711991.71731108,2020-12-31T00:00:00Z
5058621696,536076.698722426,2014-12-31T00:00:00Z
5058621696,420877.344212422,2015-12-31T00:00:00Z
5058621696,359436.556417004,2016-12-31T00:00:00Z
5058621696,400125.869182547,2017-12-31T00:00:00Z
5058621696,406198.844546704,2018-12-31T00:00:00Z
5058621696,385028.030396731,2019-12-31T00:00:00Z
5058621696,360397.216061437,2020-12-31T00:00:00Z
5058621782,2030428.65260186,2015-12-31T00:00:00Z
5058621782,4025665.59655503,2016-12-31T00:00:00Z
5058621782,5372755.50432316,2017-12-31T00:00:00Z
5058621782,5940243.04818028,2018-12-31T00:00:00Z
5058621782,3929902.05323695,2019-12-31T00:00:00Z
5058621782,6314364.00866209,2020-12-31T00:00:00Z
5058621790,6525.87430154972,2014-12-31T00:00:00Z
5058621790,9446.74487895572,2015-12-31T00:00:00Z
5058621790,7269.77120074178,2016-12-31T00:00:00Z
5058621790,6902.89786422676,2017-12-31T00:00:00Z
5058621790,14880.4299697703,2018-12-31T00:00:00Z
5058621790,,2019-12-31T00:00:00Z
5058621790,,2020-12-31T00:00:00Z
5058621850,1008327.16342238,2014-12-31T00:00:00Z
5058621850,4111198.51146658,2015-12-31T00:00:00Z
5058621850,1195341.06792525,2016-12-31T00:00:00Z
