Instrument,Cost of Revenues - Total,Date
5044647819,2619234.3169652,2015
5044647819,1318092.94229843,2016
5044647819,1784944.06352348,2017
5044647819,3478823.16516415,2018
5044647819,4579274.29120887,2019
5044647819,2494622.81339478,2020
5044650685,7619549.69113437,2011
5044650685,5674685.05609048,2012
5044650685,9522799.58112318,2013
5044650685,6898167.47206983,2014
5044650685,3575468.63741002,2015
5044650685,19017859.249561,2020
5044650685,13287515.5517331,2021
5044650999,2011568.26625468,2011
5044650999,834811.135924031,2012
5044650999,4128913.94261573,2013
5044650999,8464536.47210766,2014
5044650999,408198.818190666,2015
5044650999,868916.423354235,2016
5044650999,2093031.29451633,2017
5044650999,2740212.73211918,2018
5044650999,2549374.66625759,2019
5044650999,2591041.60100044,2020
5044652086,5869054.64483155,2011
5044652086,10463620.1809089,2012
5044652086,12195812.3447323,2013
5044652086,12334220.7652608,2014
5044652086,6156294.47848577,2015
5044652086,3733206.2764465,2016
5044652086,4061326.01359138,2017
5044652517,3883311.52098171,2013
5044652517,3962319.87470192,2014
5044652517,1918807.90390052,2015
5044652517,2115145.88968468,2016
5044652517,1458328.00142138,2017
5044652517,3001911.53357101,2018
5044652517,1640208.03495447,2019
5044653155,5224502.21200036,2011
5044653155,5773292.92681496,2012
5044653155,5443959.91864642,2013
5044653155,5296463.25020411,2014
5044653155,12108365.2486015,2015
5044653155,10693595.083137,2016
5044653155,11765323.3404823,2017
5044653155,13346023.9802428,2018
5044656786,5207339.12733625,2010
5044656786,8660804.75797865,2011
5044656786,7510718.86544391,2012
5044656786,8793827.06753538,2013
5044656786,13259780.7424196,2014
5044656786,13478764.7524237,2015
5044656786,11608513.665237,2016
5044656786,23964560.4186406,2017
5044656786,40905687.0930981,2018
5044656786,42118540.4193633,2019
5044656786,47133108.4203887,2020
5044661188,7224991.39568351,2011
5044661188,6097167.29453482,2012
5044661188,6205463.68225648,2013
5044661188,2990601.27443458,2014
5044661188,2048203.44888727,2015
5044661188,1973921.64586699,2016
5044661188,1476372.41864541,2017
5044661188,1519156.62327746,2018
5044661188,967859.235050454,2019
5044661762,2731529.93852439,2011
5044661762,4756065.83457688,2012
5044661762,5797715.9725534,2013
5044661762,2542703.46261602,2014
5044661762,2350250.6864644,2015
5044661762,1928277.01685249,2016
5044661762,1088478.00006439,2017
5044661762,2118801.05743117,2018
5044661762,1850978.1798068,2019
5044661762,5514002.74517436,2020
5044661990,4257048.13067294,2011
5044661990,4668127.57639152,2012
5044661990,3901706.15450215,2013
5044661990,4207278.91250887,2014
5044662134,4743634.28941963,2011
5044662134,3249241.19921287,2012
5044662134,3577074.93700254,2013
5044662134,3414464.76870353,2014
5044662134,2945644.21238806,2015
5044662134,3952133.64850818,2016
5044662134,4417733.52963382,2017
5044662134,4112163.77957999,2018
5044662134,2943729.81585448,2019
5044662134,3044017.91843546,2020
5044662136,208218300.633108,2010
5044662136,215476004.764539,2011
5044662136,244976541.075107,2012
5044662136,190955542.179088,2013
5044662136,170489261.966316,2014
5044662136,196639215.225002,2015
5044662136,205468642.037569,2016
5044662136,228034082.254477,2017
5044662136,60023473.2202105,2018
5044662136,59431266.0898404,2019
5044662136,47627681.3386713,2020
5044673840,3550131.18465681,2011
5044673840,3857753.29499258,2012
5044673840,2040952.71736508,2013
5044673840,1806712.17553392,2014
5044673840,2996234.01720036,2015
5044673840,1816608.56414602,2016
5044673840,1778767.78648706,2017
5044673840,1511163.00387221,2018
5044673840,1842106.04203104,2019
5044673840,4295328.99829126,2020
5044674444,40206.3480418676,2011
5044674444,2361426.18164287,2012
5044674444,4762677.19566718,2013
5044675075,6397812.79530215,2011
5044675075,5550607.78769196,2012
5044675075,6266608.80664386,2013
5044675075,5762983.67893197,2014
5044675075,4393233.5658133,2015
5044675075,3174744.83633706,2016
5044675075,4708260.75728786,2017
5044675075,5241723.69092164,2018
5044675075,4500221.26871973,2019
5044675075,3834033.36068673,2020
5044676120,4051615.58050482,2020
5044677060,1180815.7682696,2011
5044677060,1358138.42191557,2012
5044677060,1181344.24164602,2013
5044677060,912341.932522963,2014
5044677060,1291559.04148419,2015
5044677060,1430550.33178384,2016
5044678583,848234.196860348,2012
5044678583,11130115.845312,2013
5044678583,5469796.8383599,2014
5044678583,8880685.98186671,2015
5044678583,22733766.3104902,2016
5044678583,13896502.2284589,2017
5044678583,8365507.17573267,2018
5044678583,6922428.6268581,2019
5044678583,11005180.688858,2020
5044683972,4471481.98689623,2011
5044683972,3803888.96072248,2012
5044683972,3301155.43419594,2013
5044683972,3035168.22088418,2014
5044683994,3521897.39358741,2011
5044683994,4595161.1938659,2012
5044683994,4733552.35925981,2013
5044683994,2029546.90778196,2014
5044683994,3186536.20680143,2015
5044683994,3113249.7225734,2016
5044683994,3646546.62438126,2017
5044683994,6604943.24641671,2018
5044683994,3506541.83783469,2019
5044683994,2773959.98677888,2020
5044684741,5598153.20646945,2011
5044684741,5598621.04411802,2012
5044684741,6747594.40906721,2013
5044684741,6828770.36974116,2014
5044684741,7422033.99299112,2015
5044684741,8770085.129367,2016
5044684741,5645238.31475316,2017
5044684741,5909867.29444033,2018
5044684741,4391821.94435693,2019
5044684741,5831416.80702663,2020
5044686387,1795883.54587008,2011
5044686387,1442979.05065409,2012
5044686387,2264243.12982153,2013
5044686387,1867195.88857268,2014
5044686387,1629066.29452097,2015
5044686387,1804929.25959401,2016
5044686387,3728654.77792417,2017
5044686387,4164306.77385422,2018
5044686387,4053884.49138538,2019
5044686387,2650130.10579418,2020
5044686879,1864502.37986154,2011
5044686879,5330504.00644132,2012
5044686879,4857034.8527998,2013
5044686879,4878648.12723903,2014
5044686879,2348759.09516773,2015
5044687721,4189680.16084279,2011
5044687721,4207441.24143612,2012
5044687721,4654523.56339422,2013
5044687721,4909208.31909019,2014
5044687721,2992256.44040922,2015
5044687721,2092383.16346596,2016
5044687721,2271174.5008019,2017
5044687721,2806744.24132287,2018
5044687721,2853984.72989199,2019
5044687721,2023088.01250469,2020
5044688554,5128721.75622063,2011
5044688554,6196119.34630895,2012
5044688554,6204612.07885275,2013
5044688554,5795613.05043972,2014
5044688554,4047930.18063253,2015
5044688554,4307994.90761334,2016
5044688554,4775473.18386059,2017
5044688554,6805029.68906809,2018
5044688554,6733156.35430857,2019
5044688554,5255890.5040176,2020
5044693258,1615223.02200196,2011
5044693258,5047587.18362971,2012
5044693258,4593548.75968758,2013
5044693258,3622974.41102133,2014
5044693258,2638376.40527255,2015
5044693258,2384365.77726624,2016
5044693258,2833942.33194334,2017
5044693258,5161049.62430867,2018
5044693258,4146245.72053815,2019
5044693258,2145104.70832424,2020
5044694057,1478342.74377942,2011
5044694057,2550553.66842508,2012
5044694057,3935429.64928962,2013
5044694057,1441104.04698125,2014
5044694057,3614374.31039835,2015
5044694057,1774420.0558663,2016
5044694057,2008985.48543259,2017
5044694057,2468552.65110082,2018
5044694057,3305440.04825082,2019
5044694057,3265546.48243652,2020
5044694578,4526311.80776357,2010
5044694578,5351196.88205229,2011
5044694578,5449418.55909511,2012
5044694578,4858567.7389265,2013
5044694578,5207966.02796846,2014
5044694578,4637357.34136947,2015
5044694578,4463758.69383252,2016
5044694578,5263641.27667985,2017
5044694578,4478148.56958029,2018
5044694578,4294114.68346747,2019
5044694937,3620894.3572105,2011
5044694937,2845172.64692476,2012
5044694937,3851631.87436318,2013
5044694937,4520043.37598558,2014
5044694937,3318542.03655737,2015
5044694937,3937474.92952964,2016
5044694937,2799427.84262221,2017
5044694937,2141429.14928603,2018
5044694937,4744773.78433361,2019
5044695034,369479033.281054,2017
5044695034,2586455.30911212,2020
5044695038,-74873.1547979667,2011
5044695038,3717327.42673572,2012
5044695038,117010.307671686,2013
5044695038,645106.549858073,2014
5044695038,886129.529500991,2015
5044695038,325352.05537746,2016
5044695038,190737.967301002,2017
5044695038,552789.526562954,2018
5044695038,590224.652800189,2019
5044695038,402527.106663469,2020
5044696977,3373201.082151,2013
5044696977,3256888.77947098,2014
5044696977,1864489.12084652,2015
5044696977,2591256.31504473,2016
5044696977,2501634.40669004,2017
5044696977,3177525.20296632,2018
5044696977,3193742.10856113,2019
5044696977,2894483.47128596,2020
5044701557,1653463.72636178,2011
5044701557,3100382.89523961,2012
5044701557,5443448.95660419,2013
5044701557,7076276.09020237,2014
5044701557,7397919.93369484,2015
5044701557,4780649.21223862,2016
5044701613,3662530.26429386,2011
5044701613,4836604.20019478,2012
5044701613,4620289.10656451,2013
5044701613,3710994.13025931,2014
5044701613,3739170.78222034,2015
5044701613,4153542.06374185,2016
5044701613,4919344.10776763,2017
5044701613,5615087.20652679,2018
5044701613,5596612.75616259,2019
5044701613,5441048.70676476,2020
5044703042,2178826.67410885,2011
5044703042,2906781.05481196,2012
5044703042,2509504.91009406,2013
5044703042,2333238.81430286,2014
5044703042,2546519.24125218,2015
5044703042,2836045.00432873,2016
5044703042,2129967.85326351,2017
5044703042,2051162.73938676,2018
5044703042,2516843.49441314,2019
5044703042,1584937.15024355,2020
5044707474,2670416.28950075,2011
5044707474,2617841.06363149,2012
5044707474,3903920.32335183,2013
5044707474,3454256.68517639,2014
5044708038,502616.32887794,2013
5044708038,876854.671396034,2014
5044708038,883519.244731806,2015
5044708038,448012160.850136,2021
5044708133,3291023.608387,2011
5044708133,3498600.36968368,2012
5044708133,4137600.29733372,2013
5044708133,4836150.36044602,2014
5044708133,3776584.863912,2015
5044708133,3412025.40126619,2016
5044708133,3708067.18780279,2017
5044708133,4070842.91619286,2018
5044708133,3511774.12421527,2019
5044708133,4360283.69038402,2020
5044709325,1008553.90377022,2011
5044709325,1789569.36765079,2012
5044709325,2209399.8706217,2013
5044709325,1973679.05705406,2014
5044709325,979478.28481804,2015
5044709325,720660.761489927,2016
5044709325,536851.688282758,2017
5044709325,1281069.74376113,2018
5044709325,2236461.19162793,2019
5044709325,2026501.0669332,2020
5044710087,3257760.45202146,2020
5044710930,6215365.32263217,2011
5044710930,6511389.18778758,2012
5044710930,6627688.64982287,2013
5044710930,6583333.82893653,2014
5044710930,5495892.43188194,2015
5044710930,6119836.40867691,2016
5044710930,6905562.1405954,2017
5044710930,6367963.17574111,2018
5044710930,5981299.55049102,2019
5044710930,5555066.05626748,2020
5044712029,349061779.756332,2017
5044712029,0.0,2018
5044712029,0.0,2019
5044712029,5964419.27178799,2020
5044713172,2560090.15227527,2013
5044713172,2637726.55915322,2014
5044713172,2151496.14618217,2015
5044713172,2732480.55886242,2016
5044713172,3093709.27788661,2017
5044713172,3478823.16516415,2018
5044713172,3681140.95944739,2019
5044713172,3758306.21555396,2020
5044713449,959591.506599239,2011
5044713449,2336817.23659295,2012
5044713449,3408968.42510741,2013
5044713449,1803687.98988199,2014
5044713449,1184572.08811116,2015
5044713449,698136.388425334,2016
5044713449,1179911.12089757,2017
5044713449,2479497.760748,2018
5044713449,2178109.8239489,2019
5044715009,5683569.3591984,2011
5044715009,4973244.0769055,2012
5044715009,4920223.82535613,2013
5044715009,6507092.51697453,2014
5044715009,3793738.16382378,2015
5044715009,6895556.74876917,2016
5044715009,8292439.09394847,2017
5044715009,4904146.99449999,2018
5044715009,3642240.04766137,2019
5044715009,3560669.03255253,2020
5044715259,3916455.68903827,2011
5044715259,3809395.85751687,2012
5044715259,4186993.29474971,2013
5044715259,4043972.88730424,2014
5044715259,3265217.64770115,2015
5044715259,3684463.05642841,2016
5044715259,3810762.93146708,2017
5044715259,4303764.68778579,2018
5044715259,4667199.45147376,2019
5044715259,5143046.39197469,2020
5044716788,0.0,2020
5044717534,1507827.39901013,2011
5044717534,2001068.6226602,2012
5044717534,3153998.36603243,2013
5044717534,1320295.78856963,2014
5044717534,1027706.4034106,2015
5044717534,753911.026490041,2016
5044717556,352143230.390079,2017
5044717556,5212480.71800488,2020
5044717764,4510258.77589661,2011
5044717764,4323774.43621754,2012
5044717764,3945648.89013431,2013
5044717764,4029966.13270579,2014
5044717764,3889572.90463529,2015
5044717764,3428352.59232359,2016
5044717764,4066775.66979998,2017
5044717764,4319997.88411645,2018
5044717764,3733236.33254095,2019
5044717764,3213177.42854893,2020
5044718833,5773607.99433352,2017
5044718833,5967894.56388533,2018
5044720454,2660579.35391471,2013
5044720454,1686381.42011998,2014
5044720454,810058.373370453,2015
5044720454,308667.334588873,2016
5044720454,358102.964640676,2017
5044720454,327369.459334946,2018
5044720454,380819.452221051,2019
5044722224,2829856.59021537,2012
5044722224,3388189.30205654,2013
5044722224,3061271.71809038,2014
5044722224,2729620.32101295,2016
5044722224,3116718.93743403,2017
5044722224,2495362.02079842,2018
5044722799,400377882.185975,2017
5044722799,5746197.10426455,2020
5044724148,5307512.95224895,2020
5044727426,1887732.71428573,2011
5044727426,2224958.39545698,2012
5044727426,4689098.66158542,2013
5044727426,3716405.83089962,2014
5044727426,1379224.75232754,2015
5044727426,1502935.81332057,2016
5044727426,2203598.76381526,2017
5044727426,1937776.32259232,2018
5044727426,1681383.85386248,2019
5044727426,1541100.73242726,2020
5044729925,2423281.2702034,2011
5044729925,3770847.57995617,2012
5044729925,5261376.14888798,2013
5044729925,4105570.77400423,2014
5044729925,1871449.88023102,2015
5044729925,1478504.61502299,2016
5044729925,1080969.58484365,2017
5044729925,1528257.05152343,2018
5044729925,1917291.72241279,2019
5044730162,1304860.28051522,2010
5044730162,2455982.43327746,2011
5044730162,2517340.19713394,2012
5044730162,2658535.50574577,2013
5044730162,4080581.45045927,2014
5044730162,4466694.43717465,2015
5044730162,3709370.96103423,2016
5044730162,3929444.33334325,2017
5044730162,3726871.32424701,2018
5044730162,7132743.79028604,2019
5044730162,5002044.5808965,2020
5044731508,268399.710039489,2011
5044731508,1458467.1978883,2012
5044731508,1049345.71406879,2013
5044731508,901843.994940993,2014
5044731508,700923.61016357,2015
5044731508,658093.058532724,2016
5044731508,533460.791086296,2017
5044731508,350858.402510369,2018
5044732659,5378894.58848113,2011
5044732659,4416359.13857316,2012
5044732659,3792700.91882547,2013
5044732659,2601913.83432764,2014
5044732659,2117189.54635859,2015
5044732659,2313336.53733769,2016
5044732659,4608108.18652092,2017
5044732659,3618158.10033563,2018
5044732659,3772819.71646357,2019
5044732771,6354747.32917731,2011
5044732771,3708550.80996967,2012
5044732771,5662140.71068053,2013
5044732771,4547579.3821848,2014
5044732771,1881269.52293414,2015
5044732771,1931256.43127903,2016
5044732771,1807953.7230709,2017
5044732771,2792109.76887326,2018
5044732771,1798769.06135714,2019
5044732771,1620134.27403765,2020
5044732776,718174.723467848,2011
5044732776,674939.038361997,2012
5044732776,838999.673348943,2013
5044732776,1007372.15742703,2014
5044732776,797877.044447589,2015
5044732776,1318331.29545255,2016
5044732776,1771985.99209414,2017
5044732776,1647177.51252151,2018
5044732776,2008970.47942897,2019
5044732776,2500169.02684112,2020
5044736640,4021706.97346787,2011
5044736640,5730614.47665847,2012
5044736640,6122176.86937226,2013
5044736640,8055316.40310072,2014
5044736640,6363625.66872391,2015
5044736640,6908904.52540004,2016
5044736640,6165498.82746752,2017
5044736640,8831473.69767862,2018
5044736640,9860471.17490761,2019
5044736640,9848901.84324627,2020
5044736655,2945758.14057616,2010
5044736655,3117868.26948669,2011
5044736655,2878386.1182159,2012
5044736655,3143438.48382625,2013
5044736655,2881730.59096482,2014
5044736655,2469702.2894733,2015
5044736655,2169490.40882465,2016
5044736655,2043015.56086852,2017
5044736655,1883419.71063663,2018
5044736655,1639866.79888617,2019
5044738208,4175323.73864733,2012
5044738208,3951110.64858992,2013
5044738208,4716203.52909499,2014
5044738208,7761159.43024995,2016
5044738208,8249416.50627068,2017
5044738208,8116799.80126234,2018
5044738208,8025673.10290829,2019
5044738208,8073411.08189612,2020
5044738867,3771176.75144699,2011
5044738867,7732199.37089314,2012
5044738867,7176802.52454414,2013
5044738867,7887235.34791935,2014
5044738867,5551205.60913372,2015
5044738867,4861689.28464033,2016
5044738867,4563542.1090817,2017
5044738867,5108414.71499411,2018
